"Gender","Age","Driving_License","Region_Code","Previously_Insured","Vehicle_Age","Vehicle_Damage","Annual_Premium","Policy_Sales_Channel","Vintage","Response"
"Male",23,1,10,1,"< 1 Year","No",34601,152,164,0
"Male",46,1,46,1,"1-2 Year","No",30169,124,222,0
"Female",25,1,28,1,"< 1 Year","No",46206,152,17,0
"Male",34,1,3,0,"1-2 Year","Yes",21245,124,132,1
"Female",31,1,3,0,"1-2 Year","Yes",26072,30,130,0
"Female",34,1,12,0,"1-2 Year","Yes",2630,26,135,1
"Female",26,1,28,1,"< 1 Year","No",44040,152,120,0
"Female",54,1,46,0,"1-2 Year","Yes",28738,156,208,1
"Female",27,1,41,1,"< 1 Year","No",33507,152,163,0
"Female",76,1,24,0,"> 2 Years","Yes",39747,157,269,1
"Male",119,1,28,1,"1-2 Year","No",37328,124,36,0
"Male",45,1,30,0,"1-2 Year","Yes",25555,124,165,0
"Female",22,1,46,1,"< 1 Year","No",31169,152,128,0
"Male",33,1,28,0,"1-2 Year","Yes",35941,26,227,0
"Female",23,1,8,1,"< 1 Year","No",49662,152,97,0
"Female",28,1,11,1,"< 1 Year","No",2630,152,120,0
"Male",24,1,50,1,"< 1 Year","No",36506,152,42,0
"Female",20,1,38,0,"< 1 Year","Yes",2630,160,234,0
"Male",57,1,28,0,"1-2 Year","Yes",49228,124,52,1
"Female",36,1,28,1,"1-2 Year","No",32216,152,92,0
"Male",48,1,48,1,"1-2 Year","No",2630,124,273,0
"Female",54,1,28,1,"1-2 Year","No",29324,26,216,0
"Male",21,1,8,0,"< 1 Year","Yes",32879,152,275,0
"Female",28,1,8,0,"< 1 Year","No",33101,152,233,0
"Male",43,1,47,0,"1-2 Year","Yes",30606,16,128,0
"Male",22,1,46,1,"< 1 Year","No",37208,152,50,0
"Female",25,1,31,0,"< 1 Year","Yes",2630,152,12,0
"Female",28,1,4,1,"< 1 Year","No",23548,152,84,0
"Female",23,1,11,1,"< 1 Year","No",32832,152,148,0
"Male",48,1,28,0,"1-2 Year","Yes",54788,26,115,0
"Female",26,1,33,1,"< 1 Year","No",31382,152,27,0
"Female",39,1,18,0,"1-2 Year","Yes",33170,124,259,0
"Male",64,1,31,0,"1-2 Year","Yes",2630,152,122,0
"Male",61,1,3,1,"1-2 Year","No",23072,124,100,0
"Male",24,1,9,0,"< 1 Year","Yes",34306,152,98,0
"Male",21,1,28,1,"< 1 Year","Yes",69856,152,194,0
"Female",32,1,7,1,"< 1 Year","No",2630,160,33,0
"Male",52,1,28,0,"1-2 Year","Yes",54373,124,245,0
"Male",51,1,28,0,"1-2 Year","Yes",37398,26,117,0
"Female",22,1,19,1,"< 1 Year","No",54559,152,87,0
"Female",26,1,13,1,"< 1 Year","No",2630,152,238,0
"Female",36,1,38,1,"1-2 Year","No",37637,124,192,0
"Male",58,1,8,0,"1-2 Year","Yes",36589,26,69,0
"Female",50,1,3,1,"> 2 Years","No",2630,156,53,0
"Male",40,1,28,0,"1-2 Year","Yes",34905,124,127,1
"Male",50,1,28,0,"1-2 Year","Yes",33530,26,207,0
"Male",58,1,41,1,"1-2 Year","No",30213,124,270,0
"Male",63,1,18,0,"1-2 Year","Yes",25894,26,67,1
"Male",24,1,11,1,"< 1 Year","No",2630,152,133,0
"Female",24,1,6,1,"< 1 Year","No",31269,152,27,0
"Male",36,1,28,0,"1-2 Year","Yes",26638,26,227,0
"Male",27,1,28,1,"< 1 Year","No",2630,160,234,0
"Male",56,1,35,0,"1-2 Year","Yes",2630,124,163,1
"Male",52,1,18,0,"1-2 Year","Yes",27719,124,189,1
"Male",25,1,34,1,"< 1 Year","No",2630,152,223,0
"Male",57,1,28,0,"1-2 Year","Yes",46254,26,239,1
"Male",64,1,47,1,"1-2 Year","No",25368,30,227,0
"Female",45,1,45,0,"1-2 Year","Yes",25918,26,242,1
"Female",67,1,28,1,"1-2 Year","No",46934,122,25,0
"Female",41,1,28,0,"1-2 Year","Yes",2630,156,130,0
"Male",47,1,28,0,"1-2 Year","Yes",55349,124,27,1
"Male",78,1,28,1,"1-2 Year","No",49134,125,126,0
"Male",38,1,30,1,"1-2 Year","No",22479,152,159,0
"Male",42,1,47,1,"1-2 Year","No",36194,16,163,0
"Male",42,1,28,0,"1-2 Year","Yes",27322,124,197,1
"Female",44,1,8,1,"1-2 Year","No",25939,124,82,0
"Female",30,1,30,0,"< 1 Year","Yes",28195,152,60,0
"Female",45,1,21,0,"1-2 Year","Yes",22593,124,196,1
"Male",58,1,28,1,"1-2 Year","No",60494,26,259,0
"Female",38,1,28,0,"1-2 Year","Yes",2630,157,105,1
"Male",60,1,28,1,"1-2 Year","No",38888,25,27,0
"Male",33,1,28,0,"1-2 Year","Yes",29712,122,154,0
"Male",46,1,28,0,"1-2 Year","Yes",29428,124,176,0
"Male",29,1,12,1,"< 1 Year","No",27440,152,211,0
"Female",39,1,3,0,"1-2 Year","Yes",23289,154,259,0
"Male",36,1,15,0,"1-2 Year","Yes",44700,153,264,0
"Male",35,1,3,0,"1-2 Year","Yes",23398,124,218,0
"Male",60,1,8,0,"1-2 Year","No",2630,156,92,0
"Male",34,1,11,0,"1-2 Year","Yes",28595,124,182,1
"Female",24,1,22,1,"< 1 Year","No",26243,152,230,0
"Female",26,1,11,1,"< 1 Year","No",26877,152,52,0
"Male",48,1,28,0,"1-2 Year","Yes",53765,26,69,0
"Female",24,1,6,1,"< 1 Year","No",16945,152,236,0
"Male",27,1,41,1,"< 1 Year","No",25129,152,244,0
"Female",23,1,10,1,"< 1 Year","No",20999,152,187,0
"Female",31,1,43,1,"1-2 Year","Yes",2630,157,279,1
"Female",26,1,36,1,"< 1 Year","No",36148,152,32,0
"Female",65,1,33,0,"1-2 Year","Yes",39714,124,73,0
"Female",28,1,30,1,"< 1 Year","No",29287,152,220,0
"Male",23,1,21,1,"< 1 Year","No",30557,152,220,0
"Female",44,1,8,1,"1-2 Year","No",47285,26,117,0
"Female",21,1,36,1,"< 1 Year","No",45275,152,188,0
"Male",53,1,28,1,"1-2 Year","Yes",89549,52,119,0
"Female",21,1,15,1,"< 1 Year","No",49532,152,287,0
"Male",35,1,38,1,"1-2 Year","No",2630,124,216,0
"Female",43,1,28,0,"1-2 Year","Yes",62060,124,285,0
"Male",47,1,33,0,"1-2 Year","Yes",52144,26,59,0
"Male",60,1,19,0,"1-2 Year","Yes",31667,154,282,1
"Male",22,1,18,1,"< 1 Year","No",30752,152,90,0
"Female",50,1,28,1,"1-2 Year","No",49457,124,216,0
"Male",46,1,46,1,"1-2 Year","Yes",2630,21,138,1
"Female",24,1,13,0,"< 1 Year","Yes",31393,152,114,0
"Male",39,1,7,0,"> 2 Years","Yes",48146,124,75,0
"Male",50,1,28,0,"1-2 Year","Yes",72589,26,291,0
"Male",56,1,32,1,"1-2 Year","No",2630,124,287,0
"Female",62,1,28,0,"1-2 Year","Yes",62685,26,290,0
"Male",54,1,8,0,"1-2 Year","Yes",38942,26,66,0
"Male",21,1,36,1,"< 1 Year","No",33384,152,225,0
"Female",23,1,27,0,"< 1 Year","Yes",26845,26,170,0
"Male",57,1,28,0,"1-2 Year","Yes",43465,26,268,0
"Male",21,1,8,1,"< 1 Year","No",45571,160,263,0
"Male",27,1,8,0,"< 1 Year","Yes",52329,151,190,0
"Male",51,1,28,0,"1-2 Year","Yes",34104,122,246,1
"Female",55,1,28,0,"1-2 Year","Yes",40327,26,76,1
"Female",29,1,21,0,"< 1 Year","Yes",2630,156,24,1
"Male",47,1,8,1,"1-2 Year","No",36891,29,145,0
"Male",74,1,12,0,"1-2 Year","Yes",2630,124,153,0
"Female",46,1,36,0,"1-2 Year","Yes",50382,26,86,0
"Male",147,1,26,0,"1-2 Year","Yes",29314,26,182,0
"Male",50,1,10,0,"1-2 Year","Yes",29961,157,22,1
"Female",41,1,35,0,"1-2 Year","Yes",50150,124,119,0
"Male",24,1,50,1,"< 1 Year","No",41238,152,31,0
"Male",70,1,28,0,"> 2 Years","Yes",60046,122,117,0
"Female",36,1,30,0,"1-2 Year","Yes",57539,152,176,1
"Female",30,1,28,1,"< 1 Year","No",41711,152,108,0
"Female",23,1,15,0,"< 1 Year","Yes",46502,152,225,1
"Male",60,1,46,1,"1-2 Year","No",36482,122,239,0
"Male",22,1,2,0,"< 1 Year","Yes",42628,152,33,0
"Male",67,1,29,0,"< 1 Year","Yes",36836,26,224,1
"Female",21,1,28,0,"< 1 Year","Yes",40548,152,22,1
"Female",24,1,11,1,"< 1 Year","No",38323,152,78,0
"Female",33,1,28,0,"1-2 Year","Yes",53644,26,118,1
"Male",68,1,28,1,"1-2 Year","No",49337,26,19,0
"Male",49,1,8,0,"1-2 Year","Yes",2630,124,29,0
"Female",53,1,26,1,"1-2 Year","No",23890,26,237,0
"Male",49,1,28,0,"1-2 Year","Yes",59698,122,214,1
"Male",41,1,28,0,"1-2 Year","Yes",31838,124,170,1
"Female",25,1,9,1,"< 1 Year","No",24326,152,113,0
"Female",43,1,46,0,"1-2 Year","No",27754,124,59,0
"Female",30,1,8,1,"< 1 Year","No",71712,152,270,0
"Male",21,1,49,0,"< 1 Year","Yes",17005,160,140,0
"Female",28,1,14,1,"< 1 Year","No",38401,151,135,0
"Male",45,1,28,0,"1-2 Year","Yes",38287,26,28,1
"Male",40,1,41,1,"1-2 Year","No",29593,26,202,0
"Female",22,1,33,1,"< 1 Year","No",32474,152,3304,0
"Female",37,1,28,0,"1-2 Year","Yes",2630,124,30,1
"Male",71,1,11,1,"1-2 Year","No",56028,26,149,0
"Male",54,1,39,1,"1-2 Year","No",37333,124,245,0
"Male",33,1,28,0,"1-2 Year","Yes",23678,124,160,1
"Male",51,1,28,0,"1-2 Year","Yes",31133,122,275,1
"Female",42,1,28,1,"1-2 Year","No",51045,26,127,0
"Female",23,1,15,0,"< 1 Year","No",45092,151,185,0
"Male",54,1,28,0,"1-2 Year","Yes",29649,52,197,0
"Female",50,1,28,0,"1-2 Year","Yes",2630,156,149,1
"Female",28,1,32,0,"< 1 Year","Yes",32639,152,46,0
"Male",26,1,28,0,"< 1 Year","No",42203,152,177,0
"Male",70,1,33,0,"1-2 Year","Yes",34427,26,195,0
"Male",40,1,43,0,"1-2 Year","Yes",31148,124,297,0
"Male",29,1,47,1,"< 1 Year","No",26993,152,89,0
"Male",21,1,46,1,"< 1 Year","No",21606,160,33,0
"Female",42,1,30,1,"1-2 Year","No",24089,124,167,0
"Male",71,1,28,0,"> 2 Years","Yes",41178,60,93,0
"Male",71,1,29,1,"1-2 Year","No",2630,26,283,0
"Male",32,1,47,0,"1-2 Year","Yes",2630,157,27,1
"Male",24,1,28,1,"< 1 Year","No",33756,152,50,0
"Male",43,1,18,1,"1-2 Year","No",28593,30,217,0
"Male",74,1,18,0,"1-2 Year","Yes",38955,26,249,0
"Male",49,1,28,0,"1-2 Year","Yes",37296,26,76,1
"Female",35,1,24,1,"1-2 Year","No",35301,152,117,0
"Female",34,1,6,0,"1-2 Year","Yes",27832,124,83,1
"Female",32,1,15,0,"< 1 Year","Yes",2630,160,272,1
"Male",47,1,18,0,"1-2 Year","Yes",55832,124,185,0
"Male",49,1,28,0,"1-2 Year","Yes",37993,122,96,0
"Male",22,1,46,0,"< 1 Year","Yes",44557,152,199,0
"Male",41,1,28,0,"1-2 Year","Yes",39837,124,273,1
"Female",23,1,8,1,"< 1 Year","No",28078,152,250,0
"Male",43,1,20,0,"1-2 Year","Yes",2630,124,201,0
"Male",22,1,32,0,"< 1 Year","Yes",35920,152,106,0
"Male",30,1,28,1,"< 1 Year","No",44484,152,122,0
"Male",37,1,11,0,"1-2 Year","Yes",2630,157,295,0
"Male",21,1,16,0,"< 1 Year","Yes",36747,160,246,0
"Male",70,0,41,0,"1-2 Year","No",41643,26,268,0
"Female",22,1,46,1,"< 1 Year","No",27563,160,148,0
"Male",37,1,28,0,"1-2 Year","No",30020,26,238,0
"Female",63,1,15,0,"1-2 Year","Yes",38466,26,129,1
"Male",36,1,49,0,"1-2 Year","Yes",51035,152,293,0
"Male",24,1,42,0,"< 1 Year","Yes",24098,152,282,0
"Female",25,1,50,1,"< 1 Year","No",25012,152,280,0
"Female",25,1,29,1,"< 1 Year","No",40652,152,94,0
"Female",27,1,22,1,"< 1 Year","No",32591,152,58,0
"Male",20,1,39,1,"< 1 Year","No",29270,160,229,0
"Female",60,1,28,0,"> 2 Years","Yes",42391,124,243,0
"Male",39,1,28,0,"1-2 Year","Yes",29269,26,240,1
"Male",24,1,40,1,"< 1 Year","No",18857,152,75,0
"Male",51,1,28,0,"> 2 Years","Yes",42568,26,214,1
"Female",22,1,8,1,"< 1 Year","No",43727,152,185,0
"Male",25,1,15,1,"< 1 Year","No",34995,152,248,0
"Female",30,1,30,1,"< 1 Year","No",2630,152,30,0
"Female",70,1,45,0,"> 2 Years","Yes",27382,124,97,0
"Male",40,1,28,0,"1-2 Year","Yes",50875,124,291,1
"Male",25,1,17,1,"< 1 Year","No",26276,152,98,0
"Female",24,1,2,1,"< 1 Year","No",37282,151,73,0
"Male",48,1,8,1,"1-2 Year","No",2630,124,107,0
"Male",54,1,28,0,"1-2 Year","Yes",39462,55,299,0
"Male",38,1,32,0,"1-2 Year","Yes",2630,124,43,1
"Male",63,1,28,0,"> 2 Years","Yes",55819,61,167,1
"Female",24,1,49,1,"< 1 Year","No",24590,151,77,0
"Female",21,1,4,0,"< 1 Year","No",2630,152,190,0
"Male",22,1,8,0,"< 1 Year","No",45958,160,195,0
"Female",49,1,30,1,"1-2 Year","No",36904,124,234,0
"Female",47,1,28,0,"1-2 Year","Yes",55168,26,95,1
"Male",46,1,39,0,"1-2 Year","Yes",2630,26,119,1
"Male",26,1,23,1,"< 1 Year","No",27817,152,143,0
"Male",29,1,10,1,"< 1 Year","No",2630,152,185,0
"Male",56,1,8,1,"1-2 Year","No",32473,124,158,0
"Female",25,1,47,1,"< 1 Year","No",23140,152,216,0
"Male",34,1,47,0,"1-2 Year","No",23673,124,12,0
"Female",24,1,41,0,"< 1 Year","No",38483,152,293,1
"Female",32,1,41,1,"1-2 Year","No",48614,136,242,0
"Male",21,1,35,0,"< 1 Year","No",2630,160,185,0
"Male",36,1,8,0,"1-2 Year","Yes",35945,29,156,0
"Female",40,1,28,0,"1-2 Year","Yes",49258,26,223,0
"Male",25,1,48,1,"< 1 Year","Yes",2630,163,59,0
"Female",24,1,11,1,"< 1 Year","No",63271,152,29,0
"Female",72,1,28,1,"1-2 Year","No",51899,124,167,0
"Female",25,1,30,1,"< 1 Year","No",30723,152,269,0
"Female",52,1,8,0,"1-2 Year","Yes",42441,124,220,0
"Female",86,1,8,1,"< 1 Year","No",51281,26,108,0
"Male",55,1,8,1,"1-2 Year","No",43693,26,34,0
"Male",54,1,28,0,"> 2 Years","Yes",44423,26,66,1
"Male",20,1,28,0,"< 1 Year","No",2630,1,227,0
"Female",29,1,18,1,"< 1 Year","No",29399,152,62,0
"Male",25,1,28,1,"< 1 Year","No",73561,152,20,0
"Male",63,1,40,0,"1-2 Year","No",26217,26,270,0
"Female",42,1,0,0,"1-2 Year","Yes",2630,122,269,0
"Male",56,1,28,0,"1-2 Year","Yes",51237,26,171,0
"Female",23,1,35,1,"< 1 Year","No",32886,152,289,0
"Male",45,1,28,0,"1-2 Year","Yes",48866,124,123,0
"Female",23,1,3,1,"< 1 Year","No",34519,152,214,0
"Female",27,1,36,0,"< 1 Year","Yes",46777,152,200,0
"Male",46,1,29,0,"1-2 Year","Yes",37968,26,228,1
"Male",48,1,28,1,"1-2 Year","Yes",2630,26,184,0
"Male",107,1,35,0,"1-2 Year","Yes",33716,124,42,1
"Female",21,1,28,1,"< 1 Year","No",43585,152,110,0
"Female",48,1,28,1,"1-2 Year","No",38003,26,75,0
"Female",62,1,31,0,"1-2 Year","Yes",2630,148,160,0
"Female",23,1,8,1,"< 1 Year","No",30962,152,277,0
"Female",46,1,28,1,"1-2 Year","No",42060,25,77,0
"Female",31,1,29,0,"1-2 Year","Yes",23309,124,63,1
"Male",71,1,28,0,"> 2 Years","Yes",75519,26,74,1
"Male",23,1,30,1,"< 1 Year","No",26633,152,117,0
"Male",31,1,28,0,"< 1 Year","No",36555,152,279,0
"Male",41,1,36,0,"1-2 Year","Yes",61763,124,165,0
"Female",66,1,28,0,"> 2 Years","Yes",43578,124,173,0
"Male",35,1,11,0,"1-2 Year","Yes",29829,124,117,1
"Male",43,1,32,0,"1-2 Year","Yes",2630,124,11,0
"Female",35,1,28,0,"1-2 Year","Yes",2630,154,35,1
"Male",41,1,8,0,"1-2 Year","Yes",2630,156,35,0
"Male",54,1,28,0,"1-2 Year","Yes",80994,124,160,1
"Female",26,1,10,1,"< 1 Year","No",17027,152,244,0
"Female",28,1,15,0,"< 1 Year","Yes",41996,152,222,0
"Female",23,1,9,0,"< 1 Year","Yes",16053,152,238,0
"Female",22,1,34,1,"< 1 Year","No",34249,152,98,0
"Male",43,1,28,0,"> 2 Years","Yes",34588,26,214,1
"Female",43,1,8,0,"1-2 Year","Yes",46339,30,43,0
"Male",47,1,46,1,"1-2 Year","No",24718,26,253,0
"Male",70,1,41,0,"1-2 Year","Yes",29131,31,147,1
"Female",25,1,14,1,"< 1 Year","No",24068,152,222,0
"Female",21,1,6,1,"< 1 Year","No",26992,152,267,0
"Male",49,1,20,0,"1-2 Year","No",2630,124,115,0
"Male",24,1,35,1,"< 1 Year","No",26818,152,234,0
"Male",28,1,47,1,"< 1 Year","No",26760,152,80,0
"Female",23,1,41,0,"< 1 Year","Yes",23598,26,246,1
"Male",22,1,41,1,"< 1 Year","No",24829,160,62,0
"Male",32,1,50,0,"1-2 Year","Yes",30647,3,169,1
"Male",64,1,28,1,"1-2 Year","No",35023,124,192,0
"Male",23,1,47,0,"< 1 Year","Yes",38341,152,180,0
"Male",25,1,21,1,"< 1 Year","No",23732,152,113,0
"Male",23,1,10,0,"< 1 Year","Yes",30688,26,230,0
"Male",24,1,11,1,"< 1 Year","No",33487,152,256,0
"Female",26,1,18,1,"< 1 Year","No",31996,152,38,0
"Male",50,1,29,0,"1-2 Year","No",2630,26,215,0
"Female",53,1,50,0,"1-2 Year","Yes",33760,26,148,1
"Male",46,1,8,0,"1-2 Year","Yes",37108,124,191,0
"Female",43,1,28,1,"1-2 Year","No",2630,124,267,0
"Male",42,1,8,0,"1-2 Year","Yes",36842,124,262,0
"Male",50,1,8,0,"1-2 Year","Yes",54165,26,16,1
"Male",45,1,48,0,"1-2 Year","Yes",2630,124,194,0
"Female",22,1,8,1,"< 1 Year","No",34809,152,230,0
"Male",58,1,26,0,"1-2 Year","Yes",36293,26,189,0
"Male",21,1,8,1,"< 1 Year","No",31186,160,157,0
"Female",30,1,28,0,"< 1 Year","Yes",37798,26,79,1
"Male",20,1,47,1,"< 1 Year","No",41334,160,243,0
"Male",41,1,16,1,"1-2 Year","No",22919,152,182,0
"Female",42,1,28,0,"1-2 Year","Yes",51744,36,60,1
"Male",21,1,8,0,"1-2 Year","Yes",41438,156,24,1
"Female",23,1,8,0,"< 1 Year","Yes",33002,152,240,0
"Female",44,1,28,0,"> 2 Years","Yes",68122,122,73,1
"Female",40,1,28,0,"1-2 Year","No",30564,32,161,0
"Female",30,1,28,1,"1-2 Year","No",46104,124,198,0
"Male",44,1,43,0,"1-2 Year","Yes",2630,25,64,1
"Female",50,1,28,0,"1-2 Year","Yes",51044,26,32,1
"Female",31,1,15,1,"< 1 Year","No",30738,152,126,0
"Male",24,1,28,0,"< 1 Year","Yes",40926,26,172,0
"Male",41,1,29,0,"1-2 Year","Yes",36028,26,297,0
"Female",23,1,30,1,"< 1 Year","No",20889,152,43,0
"Male",26,1,29,1,"< 1 Year","No",31444,152,263,0
"Female",39,1,28,1,"1-2 Year","No",40628,124,231,0
"Female",24,1,41,1,"< 1 Year","No",28032,152,197,0
"Female",76,1,28,1,"1-2 Year","No",61344,122,51,0
"Male",50,1,8,0,"1-2 Year","Yes",55173,124,185,0
"Female",72,1,43,1,"1-2 Year","No",28171,124,243,0
"Female",77,1,28,0,"1-2 Year","Yes",49296,26,197,0
"Male",25,1,36,0,"< 1 Year","No",34931,152,243,0
"Male",24,1,11,1,"< 1 Year","No",20728,152,247,0
"Female",71,1,29,0,"1-2 Year","Yes",2630,26,252,1
"Male",57,1,28,0,"1-2 Year","Yes",35013,124,118,0
"Female",26,1,33,1,"< 1 Year","No",39796,152,108,0
"Female",80,1,30,1,"1-2 Year","No",2630,124,214,0
"Female",65,1,28,0,"1-2 Year","Yes",63135,26,126,0
"Male",37,1,28,0,"1-2 Year","Yes",99529,124,38,0
"Male",45,1,28,0,"1-2 Year","Yes",24165,124,207,0
"Female",24,1,46,1,"< 1 Year","No",25888,152,271,0
"Female",70,1,28,0,"1-2 Year","No",43986,26,280,0
"Female",21,1,17,0,"< 1 Year","Yes",2630,152,91,0
"Male",38,1,28,0,"1-2 Year","Yes",34186,124,293,1
"Female",38,1,33,0,"1-2 Year","Yes",24069,124,183,1
"Male",61,1,33,0,"> 2 Years","Yes",24822,26,146,0
"Male",42,1,13,0,"1-2 Year","Yes",2630,157,221,1
"Female",62,1,33,0,"1-2 Year","Yes",31417,152,272,0
"Male",37,1,28,0,"1-2 Year","Yes",49500,154,158,0
"Female",51,1,28,0,"1-2 Year","Yes",44282,124,190,1
"Female",24,1,41,0,"< 1 Year","Yes",2630,124,144,1
"Male",45,1,28,0,"1-2 Year","Yes",67739,124,273,1
"Male",37,1,28,0,"1-2 Year","Yes",45547,156,276,0
"Female",56,1,28,0,"1-2 Year","Yes",27707,122,70,0
"Female",28,1,6,1,"< 1 Year","No",25263,152,41,0
"Female",60,1,33,0,"1-2 Year","Yes",33890,124,203,1
"Male",44,1,2,1,"1-2 Year","No",30484,124,345,0
"Female",64,1,52,1,"1-2 Year","No",41740,124,185,0
"Female",57,1,50,0,"1-2 Year","Yes",27365,26,241,0
"Male",25,1,14,1,"< 1 Year","No",24061,152,63,0
"Male",41,1,28,0,"1-2 Year","Yes",36552,124,205,0
"Female",65,1,28,1,"1-2 Year","No",31466,26,116,0
"Male",64,1,31,1,"1-2 Year","No",2630,148,24,0
"Female",21,1,22,0,"< 1 Year","Yes",2630,160,127,0
"Female",57,1,28,1,"1-2 Year","No",46108,124,186,0
"Male",48,1,28,0,"1-2 Year","Yes",2630,122,36,0
"Female",27,1,17,1,"< 1 Year","No",24539,152,135,0
"Female",24,1,15,1,"< 1 Year","Yes",44063,152,177,0
"Female",43,1,39,0,"> 2 Years","Yes",45110,124,147,0
"Male",24,1,8,0,"< 1 Year","Yes",2630,156,288,0
"Female",24,1,36,0,"< 1 Year","Yes",25340,152,125,1
"Female",20,1,8,0,"1-2 Year","Yes",2630,157,278,0
"Male",31,1,14,0,"< 1 Year","Yes",25800,26,118,0
"Male",75,1,8,1,"1-2 Year","No",31850,7,68,0
"Male",21,1,13,1,"< 1 Year","No",27326,152,193,0
"Female",43,1,28,1,"1-2 Year","No",36113,26,139,0
"Female",60,1,30,0,"1-2 Year","Yes",2630,160,202,0
"Male",46,1,33,0,"1-2 Year","Yes",27518,26,251,1
"Female",56,1,40,0,"1-2 Year","Yes",31000,26,92,0
"Male",30,1,11,0,"1-2 Year","Yes",2630,156,70,0
"Female",24,1,45,1,"< 1 Year","No",25025,152,4142,0
"Male",64,1,28,0,"1-2 Year","Yes",37904,60,89,0
"Male",43,1,28,0,"1-2 Year","Yes",41502,26,295,0
"Female",23,1,50,1,"< 1 Year","No",33032,152,156,0
"Female",51,1,48,1,"1-2 Year","No",2630,124,131,0
"Male",28,1,28,0,"< 1 Year","Yes",46363,152,14,1
"Female",63,1,28,1,"1-2 Year","No",69856,26,201,0
"Female",53,1,41,1,"1-2 Year","No",40010,26,278,0
"Female",44,1,28,0,"1-2 Year","Yes",49005,26,11,1
"Female",23,1,41,0,"< 1 Year","Yes",2630,160,199,0
"Male",39,1,10,0,"1-2 Year","Yes",30744,155,216,0
"Male",45,1,28,1,"1-2 Year","No",37784,124,193,0
"Male",33,1,3,0,"< 1 Year","Yes",52898,124,116,1
"Male",43,1,29,0,"1-2 Year","Yes",2630,163,153,0
"Male",48,1,33,1,"1-2 Year","No",36758,124,272,0
"Male",69,1,8,1,"1-2 Year","No",28529,124,184,0
"Male",39,1,25,0,"1-2 Year","Yes",21315,124,233,0
"Male",58,1,48,0,"1-2 Year","Yes",2630,26,178,0
"Female",81,1,21,1,"< 1 Year","No",24964,152,19,0
"Male",46,1,28,0,"1-2 Year","Yes",47521,26,2679,1
"Female",50,1,29,0,"1-2 Year","Yes",37641,124,227,0
"Male",35,1,26,0,"1-2 Year","Yes",34257,124,93,0
"Male",38,1,35,1,"1-2 Year","No",37619,124,11,0
"Female",37,1,29,0,"1-2 Year","Yes",33688,124,297,0
"Male",59,1,28,0,"1-2 Year","Yes",40541,26,31,0
"Female",21,1,37,0,"< 1 Year","Yes",25988,152,282,0
"Female",24,1,8,0,"< 1 Year","Yes",37342,152,245,0
"Female",25,1,45,1,"< 1 Year","No",2630,152,57,0
"Female",54,1,48,1,"1-2 Year","No",2630,15,117,0
"Female",29,1,46,0,"1-2 Year","No",2630,154,129,0
"Female",54,1,50,1,"1-2 Year","No",2630,8,276,0
"Female",42,1,8,0,"1-2 Year","Yes",44423,124,55,1
"Male",45,1,28,0,"1-2 Year","Yes",58538,124,78,1
"Male",49,1,28,0,"> 2 Years","Yes",2630,3,266,0
"Male",26,1,15,1,"< 1 Year","No",25690,152,2004,0
"Male",47,1,8,0,"1-2 Year","Yes",2630,26,67,1
"Female",44,1,8,0,"1-2 Year","Yes",27680,124,258,0
"Male",44,1,28,0,"1-2 Year","Yes",37983,124,200,0
"Male",60,1,28,1,"1-2 Year","No",40764,124,237,0
"Female",49,1,3,0,"1-2 Year","Yes",26280,154,157,1
"Male",47,1,28,0,"1-2 Year","Yes",63082,59,128,1
"Male",45,1,28,1,"1-2 Year","No",30300,26,243,0
"Male",23,1,8,1,"< 1 Year","No",30759,26,47,0
"Male",28,1,28,0,"1-2 Year","Yes",25625,157,22,0
"Female",35,1,28,0,"1-2 Year","Yes",42455,124,66,0
"Female",22,1,28,1,"< 1 Year","No",69448,152,55,0
"Male",36,1,50,1,"1-2 Year","No",33447,152,76,0
"Male",31,1,50,0,"1-2 Year","Yes",2630,157,171,1
"Female",50,1,50,0,"1-2 Year","Yes",29971,26,276,0
"Female",40,1,28,0,"1-2 Year","Yes",26945,26,47,1
"Female",56,1,28,0,"> 2 Years","Yes",42757,122,19,0
"Female",35,1,50,0,"1-2 Year","Yes",25500,154,203,0
"Male",48,1,28,0,"1-2 Year","Yes",40649,124,59,1
"Male",41,1,17,0,"1-2 Year","Yes",20538,26,196,0
"Male",37,1,7,0,"1-2 Year","Yes",2630,157,237,1
"Male",53,1,28,0,"1-2 Year","Yes",36261,26,98,1
"Male",45,1,28,0,"1-2 Year","Yes",54069,124,193,1
"Female",43,1,5,0,"1-2 Year","Yes",25366,124,155,0
"Male",54,1,28,0,"1-2 Year","Yes",35844,124,224,1
"Male",40,1,29,0,"1-2 Year","Yes",30677,26,145,0
"Male",49,1,10,0,"1-2 Year","Yes",34717,26,155,1
"Male",49,1,15,0,"1-2 Year","Yes",39413,124,274,0
"Male",32,1,51,1,"< 1 Year","No",94249,152,171,0
"Female",24,1,37,1,"< 1 Year","No",27767,151,54,0
"Male",38,1,28,0,"1-2 Year","Yes",32707,122,252,0
"Male",76,1,28,0,"1-2 Year","Yes",31800,124,226,0
"Female",24,1,18,1,"< 1 Year","No",30610,152,175,0
"Female",22,1,27,1,"< 1 Year","Yes",41841,160,204,0
"Female",25,1,28,1,"< 1 Year","No",24467,152,183,0
"Male",49,1,33,0,"1-2 Year","Yes",26323,156,119,1
"Male",50,1,46,0,"1-2 Year","Yes",37420,124,200,0
