Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Damage,Annual_Premium,Vintage,Response,VAge1,VAge2,VAge3,VPolicy0,VPolicy1,VPolicy2,VPolicy3
1,54,1,28,1,0,46931,21,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,24,1,6,0,1,25817,83,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,31,1,35,1,0,33347,271,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,71,1,28,0,1,51763,129,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,50,1,28,0,1,34445,63,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,58,1,28,1,0,54975,252,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,51,1,26,0,1,2630,64,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,33,1,28,0,1,35574,46,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,44,1,15,0,0,34863,22,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,22,1,15,1,0,29679,169,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,53,1,8,0,1,38397,98,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,23,1,49,0,1,22393,159,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,24,1,20,1,0,2630,25,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,40,1,28,0,1,43657,244,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,31,1,8,0,1,25529,44,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,42,1,28,0,1,33200,163,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,24,1,9,1,0,41915,246,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,25,1,15,1,0,64040,238,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,25,1,35,1,0,2630,229,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,46,1,28,1,0,2630,123,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,56,1,28,0,1,50395,195,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,32,1,10,1,0,28204,242,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,32,1,41,1,0,30580,14,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,45,1,28,0,1,39096,180,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,78,1,28,0,1,56280,115,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,27,1,35,0,1,28428,131,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,43,1,50,0,1,40809,296,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,61,1,28,0,1,35607,226,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,52,1,28,0,1,46785,56,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,48,1,37,1,0,2630,73,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,50,1,28,0,1,27218,95,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,63,1,28,0,1,2630,99,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,23,1,35,1,1,24348,73,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,26,1,41,1,0,32108,264,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,29,1,30,1,0,27517,55,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,34,1,30,1,0,2630,236,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,59,1,28,1,0,55011,221,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,38,1,15,1,1,30184,270,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,25,1,29,1,0,24679,11,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,68,1,28,0,0,49325,173,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,47,1,28,0,1,48934,26,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,64,1,28,1,0,30397,225,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,55,1,46,0,1,46882,40,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,56,1,28,0,1,26997,178,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,36,1,28,0,1,2630,157,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,24,1,11,1,0,23824,50,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,42,1,18,1,0,2630,13,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,59,1,18,0,1,46689,75,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,33,1,18,0,1,27688,96,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,75,1,28,0,1,25563,278,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,27,1,14,1,0,30013,146,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,77,1,28,0,1,56383,144,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,42,1,28,0,1,2630,80,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,39,1,15,1,0,25252,186,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,38,1,46,0,1,2630,157,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,22,1,6,1,0,28270,239,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,42,1,9,1,0,40134,275,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,28,1,28,0,1,40082,199,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,50,1,28,1,0,40316,148,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,47,1,0,1,0,2630,237,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,26,1,15,1,0,27052,58,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,37,1,28,0,1,40595,134,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,28,1,30,0,1,26972,190,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,60,1,28,0,1,57286,265,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,42,1,35,1,0,2630,173,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,55,1,15,0,1,53979,194,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,62,1,41,0,1,43587,27,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,43,1,28,0,1,34959,83,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,39,1,18,0,1,34660,110,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,24,1,11,1,0,30093,135,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,51,1,20,1,0,2630,77,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,26,1,46,1,0,28174,110,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,40,1,28,0,1,40266,51,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,22,1,30,1,0,30603,102,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,28,1,41,1,0,2630,143,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,25,1,44,0,0,25074,161,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,21,1,46,0,1,31564,184,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,25,1,38,0,1,2630,123,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,24,1,50,1,0,33264,150,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,46,1,28,0,1,58897,114,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,69,1,28,0,1,44019,44,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,25,1,27,1,0,30180,52,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,64,1,28,0,1,37297,265,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,27,1,8,1,0,68599,143,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,63,1,8,0,1,45839,234,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,47,1,31,0,1,2630,82,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,69,1,8,1,0,37849,289,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,52,1,26,1,0,36573,282,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,27,1,6,1,1,29210,144,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,21,1,12,1,0,2630,33,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,54,1,35,1,0,34914,287,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,60,1,28,0,1,41709,237,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,41,1,28,0,1,65835,212,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,23,1,14,0,1,2630,17,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,60,1,28,0,0,46657,294,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,24,1,29,1,0,61804,236,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,58,1,28,0,1,51629,132,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,41,1,3,0,1,47613,80,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,38,1,14,0,1,2630,181,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,67,1,28,0,1,2630,45,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,37,1,17,0,1,38838,289,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,23,1,10,1,0,19337,253,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,24,1,41,1,0,26544,205,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,27,1,14,1,0,43869,86,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,49,1,28,0,1,43416,241,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,38,1,28,0,1,32173,23,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,25,1,8,1,0,43438,234,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,22,1,28,1,0,37057,220,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,61,1,28,0,1,40181,29,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,24,1,8,0,1,48219,215,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,44,1,40,0,1,30312,18,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,50,1,28,0,1,32429,299,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,24,1,8,1,0,39277,172,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,42,1,28,1,0,29524,269,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,40,1,47,0,1,2630,215,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,23,1,1,0,1,2630,11,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,52,1,33,1,0,30996,211,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,25,1,29,1,0,34873,120,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,21,1,35,1,0,29653,123,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,22,1,8,1,0,2630,70,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,21,1,28,0,1,29527,16,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,30,1,37,1,0,29221,62,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,30,1,15,1,0,32325,183,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,45,1,8,0,1,42338,217,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,25,1,8,1,0,43067,89,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,23,1,15,1,0,30565,179,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,32,1,6,0,1,27247,223,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,62,1,28,0,0,56706,106,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,22,1,33,1,0,2630,151,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,24,1,46,1,0,28590,257,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,61,1,30,1,0,2630,227,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,31,1,30,0,1,36984,206,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,54,1,33,0,1,19550,273,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,21,1,15,1,0,25389,190,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,47,1,28,1,0,45396,299,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,66,1,8,0,1,2630,29,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,48,1,28,0,1,39370,160,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,24,1,8,1,0,40455,161,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,61,1,36,0,1,36620,223,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,68,1,28,0,1,44959,213,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,45,1,45,0,1,30775,143,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,55,1,14,0,1,35466,124,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,42,1,46,0,1,24401,100,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,27,1,13,1,0,26876,213,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,22,1,15,0,1,47431,129,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,36,1,8,0,1,40052,158,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,22,1,8,0,1,37806,80,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,40,1,8,1,0,40673,113,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,25,1,28,1,0,31365,207,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,22,1,6,0,1,24572,49,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,64,1,33,0,1,2630,44,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,52,1,28,0,1,47758,136,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,62,1,28,1,0,23422,166,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,29,1,46,1,0,30615,251,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,64,1,25,1,0,26353,11,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,44,1,6,0,1,32779,158,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,27,1,14,0,0,32405,79,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,53,1,28,1,0,37549,55,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,31,1,44,1,0,2630,133,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,40,1,14,1,0,24895,126,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,29,1,3,1,0,27878,116,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,64,1,40,1,0,22043,86,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,22,1,41,0,1,37407,66,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,24,1,43,0,0,2630,110,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,37,1,8,0,1,32006,197,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,41,1,28,0,1,33520,158,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,40,1,28,1,0,32217,148,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,21,1,14,1,0,21860,63,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,45,1,28,0,1,39873,290,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,49,1,28,0,1,43764,156,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,47,1,28,0,1,27004,283,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,44,1,28,1,0,40507,276,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,27,1,28,1,0,49073,16,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,41,1,0,1,0,2630,57,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,25,1,23,1,0,31395,260,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,59,1,28,0,0,44611,239,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,26,1,15,0,1,2630,87,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,26,1,37,1,0,2630,243,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,33,1,15,0,1,2630,136,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,21,1,8,1,0,39660,28,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,26,1,32,1,1,32213,101,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,24,1,2,1,0,25576,125,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,65,1,3,0,1,32309,262,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,28,1,41,1,0,24955,192,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,68,1,28,0,1,53325,240,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,30,1,33,1,0,37579,47,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,30,1,41,1,0,27094,212,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,33,1,8,1,0,36600,268,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,63,1,28,0,1,36691,43,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,70,1,28,0,1,56061,53,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23,1,4,1,0,31573,180,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,35,1,8,0,1,37329,265,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,40,1,8,0,1,38538,148,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,50,1,41,0,1,2630,14,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,45,1,36,0,1,27317,143,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,26,1,6,1,0,25703,166,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,23,1,46,1,0,17854,173,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,61,1,8,1,0,30977,78,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,22,1,47,1,0,39018,96,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,54,1,8,0,1,37554,68,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23,1,12,1,1,19646,142,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,31,1,35,1,0,20283,165,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,49,1,46,1,0,18309,172,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,44,1,38,0,1,22383,148,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,36,1,28,0,1,46685,235,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,20,1,30,0,1,37775,259,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,24,1,28,1,0,40858,93,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,63,1,28,0,1,57904,269,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,37,1,28,0,1,41140,51,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,23,1,26,1,0,2630,286,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,44,1,28,0,0,28593,12,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,22,1,36,1,0,30749,72,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,30,1,25,0,1,36640,57,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,25,1,28,0,1,43289,251,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,39,1,28,0,1,22437,251,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,24,1,32,1,0,15377,136,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,44,1,46,0,1,38950,123,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,47,1,28,1,0,31330,107,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,21,1,42,1,0,28801,147,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,40,1,29,0,1,2630,289,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,32,1,6,1,0,2630,155,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,41,1,36,0,0,29878,148,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,35,1,28,0,1,60975,275,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,33,1,28,1,0,49802,154,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,26,1,13,1,0,20255,185,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,49,1,28,0,1,33756,138,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,37,1,28,0,1,47842,110,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,77,1,28,0,1,41808,100,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,25,1,8,0,1,2630,690,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,60,1,28,0,1,27270,135,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,34,1,30,0,1,20452,19,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,22,1,50,0,1,32427,25,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,48,1,3,0,1,2630,233,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,20,1,24,0,0,25874,99,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,24,1,29,1,0,27897,41,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,24,1,47,1,0,32785,118,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,22,1,15,0,1,32053,167,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,27,1,28,1,0,54485,295,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,37,1,8,0,1,39657,77,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,27,1,28,0,1,39859,35,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,43,1,15,1,0,30312,220,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,22,1,30,1,0,26064,144,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,32,1,28,0,1,38713,99,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,42,1,28,0,1,35837,110,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,67,1,18,0,1,36578,144,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,27,1,28,1,0,41244,226,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,68,1,46,1,0,2630,230,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,21,1,5,0,1,20787,169,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,62,1,28,0,1,43837,169,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,33,1,28,1,0,2630,161,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,26,1,28,1,0,87557,293,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,34,1,17,0,1,30576,52,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,23,1,28,1,0,36517,253,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,56,1,28,1,0,39874,169,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,63,1,41,1,0,2630,173,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,21,1,28,0,1,45356,182,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,25,1,47,1,0,31336,108,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,29,1,30,1,0,26219,40,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,22,1,11,1,0,32386,63,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,54,1,28,1,1,38508,246,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,50,1,29,1,0,2630,149,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,39,1,9,0,1,24546,187,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,24,1,28,1,0,227526,91,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,62,1,41,0,1,45594,240,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23,1,30,0,1,38926,222,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,45,1,28,0,1,36930,181,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,30,1,28,1,0,39382,254,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,25,1,41,1,0,37667,148,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,54,1,25,0,1,29134,100,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,38,1,16,0,1,25352,64,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,26,1,28,0,1,35258,16,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,48,1,41,0,1,29817,70,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,26,1,6,1,0,17199,79,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,25,1,46,1,0,29622,110,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,51,1,28,1,1,69856,147,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,49,1,7,0,1,35960,207,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,67,1,48,0,1,2630,282,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,23,1,10,1,0,40725,95,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,53,1,17,0,1,2630,32,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,46,1,50,1,1,31098,273,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,67,1,28,0,1,37083,181,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,23,1,46,0,0,35207,73,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,41,1,28,0,1,58495,270,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,32,1,33,0,1,32154,227,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,40,1,28,0,1,33668,262,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,41,1,8,0,1,24842,263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,53,1,28,0,1,52813,99,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,70,1,28,1,0,40142,72,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,52,1,8,0,1,41320,294,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,25,1,33,0,0,23007,65,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,23,1,6,1,0,28206,121,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,76,1,24,1,0,36350,16,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,22,1,30,0,1,34812,316,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,69,1,38,1,0,2630,168,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,60,1,8,1,0,53855,38,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
