"Gender","Age","Driving_License","Region_Code","Previously_Insured","Vehicle_Age","Vehicle_Damage","Annual_Premium","Policy_Sales_Channel","Vintage","Response"
"Female",21,1,50,1,"< 1 Year",0,28714,152,15,0
"Female",23,1,41,1,"< 1 Year",0,37925,152,153,0
"Male",77,1,50,0,"1-2 Year",1,26973,8,36,0
"Male",39,1,28,0,"1-2 Year",1,38120,163,213,1
"Female",68,1,28,1,"1-2 Year",0,30404,124,26,0
"Male",30,1,18,1,"< 1 Year",0,35118,152,92,0
"Male",64,1,9,0,"1-2 Year",1,2630,124,233,0
"Female",22,1,41,0,"1-2 Year",1,29686,124,194,0
"Male",46,1,28,1,"1-2 Year",0,31195,125,276,0
"Female",52,1,28,0,"> 2 Years",1,35025,122,117,1
"Female",48,1,4,0,"1-2 Year",1,36048,124,90,0
"Female",75,1,28,0,"> 2 Years",1,31237,26,189,0
"Female",58,1,28,0,"> 2 Years",1,37719,26,271,1
"Female",46,1,29,0,"< 1 Year",0,2630,1,115,0
"Female",25,1,29,1,"< 1 Year",0,30939,152,237,0
"Female",56,1,28,0,"1-2 Year",1,37912,26,196,0
"Female",25,1,29,1,"< 1 Year",0,28075,152,285,0
"Male",42,1,8,0,"1-2 Year",1,37023,26,274,1
"Female",55,1,3,0,"1-2 Year",1,29460,124,188,1
"Female",25,1,6,1,"< 1 Year",0,15213,152,171,0
"Female",25,1,30,1,"< 1 Year",0,25902,152,237,0
"Female",22,1,28,1,"< 1 Year",0,33846,152,61,0
"Male",50,1,28,1,"1-2 Year",0,52569,124,138,0
"Female",52,1,28,0,"1-2 Year",1,21895,24,71,1
"Male",42,1,28,0,"1-2 Year",1,38695,26,211,0
"Male",26,1,11,1,"< 1 Year",0,39443,152,258,0
"Female",24,1,30,1,"< 1 Year",0,31104,152,144,0
"Female",25,1,27,1,"< 1 Year",0,20128,152,131,0
"Male",56,1,28,0,"1-2 Year",0,48361,124,288,0
"Female",54,1,28,0,"1-2 Year",1,48005,124,299,1
"Male",37,1,41,0,"1-2 Year",1,36516,124,261,1
"Male",55,1,12,0,"1-2 Year",1,40010,26,299,0
"Female",46,1,15,1,"1-2 Year",0,24889,152,12,0
"Female",47,1,28,0,"1-2 Year",1,36540,26,182,1
"Male",90,1,0,0,"1-2 Year",1,2630,122,267,0
"Female",52,1,28,0,"1-2 Year",1,28521,122,174,0
"Female",25,1,28,1,"< 1 Year",0,48648,152,90,0
"Male",24,1,41,0,"< 1 Year",0,41738,152,245,1
"Female",24,1,50,0,"< 1 Year",1,26076,151,133,0
"Male",50,1,28,0,"1-2 Year",1,37264,124,245,1
"Female",28,1,36,0,"< 1 Year",1,2630,152,219,0
"Female",23,1,3,0,"1-2 Year",1,31238,124,135,1
"Female",24,1,16,1,"< 1 Year",0,32555,152,167,0
"Female",37,1,30,1,"1-2 Year",0,26724,152,45,0
"Female",22,1,30,0,"< 1 Year",1,24418,152,283,0
"Male",61,1,28,0,"1-2 Year",1,40849,154,77,1
"Female",24,1,46,1,"< 1 Year",0,24983,152,54,0
"Male",31,1,28,0,"< 1 Year",1,39362,152,256,1
"Male",40,1,0,1,"1-2 Year",0,2630,26,154,0
"Male",33,1,36,0,"1-2 Year",1,2630,156,116,0
"Female",25,1,46,1,"< 1 Year",0,47967,152,296,0
"Female",26,1,2,0,"< 1 Year",1,26665,152,87,0
"Female",30,1,6,1,"< 1 Year",0,27541,152,182,0
"Female",40,1,29,0,"1-2 Year",1,2630,157,77,0
"Male",67,1,0,0,"1-2 Year",1,2630,122,99,0
"Female",24,1,6,1,"< 1 Year",0,31497,152,289,0
"Male",53,1,0,0,"1-2 Year",1,2630,7,172,0
"Female",26,1,29,1,"< 1 Year",0,31687,152,88,0
"Female",24,1,50,1,"< 1 Year",0,44385,152,103,0
"Male",24,1,46,0,"< 1 Year",1,21413,152,222,0
"Female",27,1,41,1,"< 1 Year",0,34256,152,25,0
"Male",56,1,28,0,"1-2 Year",0,44512,26,140,0
"Male",24,1,11,1,"< 1 Year",0,27756,152,114,0
"Female",28,1,36,1,"< 1 Year",0,39663,152,56,0
"Female",38,1,33,0,"1-2 Year",1,2630,124,240,0
"Female",45,1,28,0,"1-2 Year",1,36171,124,197,1
"Male",36,1,36,0,"1-2 Year",1,35840,124,209,0
"Male",55,1,28,0,"1-2 Year",1,35629,124,113,1
"Male",27,1,28,0,"< 1 Year",1,60422,152,47,0
"Female",63,1,46,1,"1-2 Year",0,35813,21,161,0
"Female",25,1,46,0,"< 1 Year",1,35859,152,24,0
"Male",32,1,43,0,"< 1 Year",1,34347,150,145,0
"Female",47,1,28,0,"1-2 Year",1,33196,25,73,1
"Female",25,1,6,1,"< 1 Year",0,23563,152,242,0
"Female",35,1,46,0,"1-2 Year",1,22641,124,177,1
"Female",40,1,34,0,"1-2 Year",1,30310,26,33,0
"Male",31,1,28,0,"1-2 Year",1,2630,156,250,0
"Female",20,1,3,0,"< 1 Year",0,26935,160,24,0
"Male",31,1,46,1,"< 1 Year",0,2630,152,258,0
"Male",21,1,9,1,"< 1 Year",0,24115,152,213,0
"Female",26,1,50,1,"< 1 Year",0,30639,152,103,0
"Male",30,1,6,1,"< 1 Year",0,34001,152,215,0
"Female",22,1,25,1,"< 1 Year",0,22972,152,249,0
"Male",20,1,34,1,"< 1 Year",1,25761,160,76,0
"Male",54,1,38,0,"1-2 Year",1,28819,26,230,0
"Female",68,1,30,1,"1-2 Year",0,43341,140,183,0
"Male",64,1,28,0,"1-2 Year",1,59305,26,290,1
"Female",41,1,41,0,"1-2 Year",1,21563,154,86,1
"Female",24,1,32,0,"< 1 Year",1,25987,152,190,0
"Male",24,1,30,0,"< 1 Year",1,23791,160,107,0
"Male",51,1,35,1,"1-2 Year",1,29364,122,138,0
"Male",26,1,25,1,"< 1 Year",0,2630,152,205,0
"Male",53,1,28,0,"1-2 Year",1,24881,124,279,0
"Female",22,1,46,1,"< 1 Year",0,37672,152,153,0
"Female",21,1,30,1,"< 1 Year",0,26590,152,46,0
"Male",53,1,28,0,"> 2 Years",1,31516,124,211,0
"Male",60,1,28,0,"> 2 Years",1,41048,26,225,1
"Male",23,1,8,1,"< 1 Year",0,44427,152,246,0
"Male",24,1,50,1,"< 1 Year",0,31265,152,185,0
"Female",41,1,3,0,"1-2 Year",1,42283,26,265,0
"Male",22,1,28,0,"< 1 Year",1,56030,152,29,0
"Male",60,1,43,1,"1-2 Year",0,32486,7,154,0
"Male",46,1,21,0,"1-2 Year",1,31383,26,245,1
"Female",52,1,28,0,"1-2 Year",1,2630,156,197,1
"Female",53,1,8,0,"> 2 Years",1,31133,26,137,1
"Male",43,1,28,0,"1-2 Year",1,26239,124,93,0
"Female",24,1,28,1,"< 1 Year",0,28845,152,159,0
"Male",50,1,28,0,"1-2 Year",1,2630,26,224,1
"Female",43,1,8,1,"1-2 Year",0,36491,124,245,0
"Male",27,1,12,0,"< 1 Year",1,33324,152,110,0
"Female",57,1,28,0,"1-2 Year",1,39493,147,39,0
"Male",39,1,50,0,"1-2 Year",1,33416,124,208,0
"Female",22,1,30,1,"< 1 Year",0,28346,152,202,0
"Male",63,1,44,0,"> 2 Years",1,2630,157,187,0
"Male",36,1,46,0,"1-2 Year",1,2630,156,100,1
"Male",22,1,27,1,"< 1 Year",0,2630,152,61,0
"Male",33,1,36,0,"1-2 Year",0,30440,124,78,0
"Female",42,1,19,0,"1-2 Year",1,30638,124,199,1
"Female",24,1,11,1,"< 1 Year",0,30136,152,152,0
"Male",46,1,28,0,"1-2 Year",1,34660,26,280,1
"Male",23,1,30,1,"< 1 Year",0,23586,152,98,0
"Female",24,1,50,1,"< 1 Year",0,34676,152,41,0
"Female",27,1,29,0,"1-2 Year",1,52586,124,100,0
"Male",24,1,35,1,"< 1 Year",0,2630,26,235,0
"Female",24,1,37,1,"< 1 Year",0,18075,152,19,0
"Male",27,1,8,0,"< 1 Year",1,32831,152,52,1
"Female",21,1,29,1,"< 1 Year",0,27007,152,117,0
"Female",26,1,28,0,"< 1 Year",1,35258,26,16,1
"Male",40,1,28,0,"1-2 Year",1,2630,26,241,1
"Female",22,1,46,1,"< 1 Year",0,27263,152,77,0
"Female",26,1,33,1,"< 1 Year",0,22632,152,151,0
"Male",37,1,29,0,"1-2 Year",1,47818,124,258,1
"Male",48,1,29,0,"> 2 Years",1,26804,124,134,1
"Female",48,1,15,1,"1-2 Year",0,29336,26,50,0
"Male",54,1,28,0,"> 2 Years",1,31648,26,160,0
"Female",67,1,3,1,"1-2 Year",0,36286,129,197,0
"Male",67,1,50,0,"1-2 Year",1,48424,11,15,0
"Female",21,1,30,0,"< 1 Year",1,26507,152,2528,0
"Female",61,1,28,1,"1-2 Year",0,36289,13,115,0
"Male",31,1,28,0,"< 1 Year",1,2630,124,116,1
"Female",78,1,35,0,"1-2 Year",1,2630,26,183,0
"Female",44,1,38,0,"1-2 Year",1,31682,124,146,1
"Female",29,1,28,1,"< 1 Year",0,33981,152,270,0
"Male",70,1,28,0,"1-2 Year",1,33365,26,23,1
"Male",46,1,47,0,"1-2 Year",1,33876,124,187,0
"Female",39,1,3,1,"1-2 Year",0,2630,152,530,0
"Male",60,1,21,0,"> 2 Years",1,30088,124,131,1
"Male",54,1,0,0,"1-2 Year",1,2630,124,289,0
"Male",57,1,46,0,"1-2 Year",1,24146,154,297,0
"Female",66,1,46,1,"1-2 Year",0,43741,122,227,0
"Male",80,1,47,0,"> 2 Years",1,25850,157,183,0
"Female",40,1,28,1,"1-2 Year",0,2630,124,140,0
"Female",24,1,47,0,"< 1 Year",1,12598,151,119,0
"Male",26,1,28,0,"< 1 Year",1,43600,26,131,0
"Male",23,1,29,1,"< 1 Year",0,37365,152,108,0
"Male",25,1,21,1,"< 1 Year",0,25130,152,32,0
"Male",44,1,11,0,"1-2 Year",1,39918,3,207,1
"Male",37,1,20,1,"1-2 Year",0,2630,124,47,0
"Female",25,1,28,1,"< 1 Year",0,22487,152,93,0
"Male",21,1,28,1,"< 1 Year",0,39096,160,85,0
"Male",26,1,29,1,"< 1 Year",0,2630,152,278,0
"Female",24,1,25,0,"< 1 Year",1,25897,160,274,1
"Female",25,1,18,1,"< 1 Year",0,51080,152,13,0
"Male",40,1,28,0,"1-2 Year",1,41817,152,186,1
"Female",72,1,28,0,"1-2 Year",1,53444,157,93,1
"Male",41,1,20,0,"> 2 Years",1,2630,156,128,0
"Male",51,1,14,0,"1-2 Year",1,2630,124,242,0
"Male",41,1,28,0,"1-2 Year",1,42321,124,182,0
"Female",27,1,8,0,"< 1 Year",0,38201,152,218,0
"Female",49,1,8,1,"1-2 Year",0,42393,26,102,0
"Female",22,1,7,0,"< 1 Year",1,35882,152,36,1
"Male",65,1,46,1,"1-2 Year",0,2630,26,155,0
"Female",47,1,41,1,"1-2 Year",0,21668,136,172,0
"Male",33,1,3,0,"< 1 Year",1,19328,152,265,0
"Female",48,1,8,0,"1-2 Year",0,39680,124,78,0
"Female",23,1,8,0,"< 1 Year",1,29128,152,206,0
"Male",24,1,34,1,"< 1 Year",0,32555,152,249,0
"Female",26,1,8,0,"< 1 Year",0,32139,152,201,0
"Male",45,1,28,1,"1-2 Year",0,27131,26,211,0
"Female",25,1,2,0,"< 1 Year",1,2630,152,64,0
"Male",55,1,28,0,"1-2 Year",1,36765,26,119,1
"Male",28,1,30,1,"< 1 Year",0,35187,152,103,0
"Female",27,1,8,1,"< 1 Year",0,22129,152,244,0
"Male",67,1,28,0,"1-2 Year",1,39747,26,139,0
"Female",21,1,15,0,"< 1 Year",0,33721,160,258,0
"Female",48,1,28,1,"1-2 Year",0,32216,26,245,0
"Male",23,1,10,1,"< 1 Year",0,35389,152,16,0
"Male",56,1,3,0,"1-2 Year",0,28437,124,12,0
"Male",21,1,8,1,"< 1 Year",0,32264,160,164,0
"Male",28,1,11,1,"< 1 Year",0,29506,152,272,0
"Female",56,1,33,1,"1-2 Year",0,2630,26,261,0
"Male",46,1,15,0,"1-2 Year",1,32204,124,180,0
"Female",22,1,8,1,"< 1 Year",0,32420,152,151,0
"Female",46,1,28,0,"1-2 Year",1,31147,26,289,0
"Female",36,1,46,0,"1-2 Year",1,2630,156,80,0
"Male",23,1,3,1,"< 1 Year",0,27998,152,105,0
"Female",22,1,28,0,"< 1 Year",1,62814,124,112,1
"Female",22,1,46,0,"< 1 Year",1,25237,160,19,0
"Male",24,1,15,0,"< 1 Year",1,26276,152,139,0
"Female",28,1,18,1,"< 1 Year",0,27334,152,191,0
"Male",20,1,28,0,"< 1 Year",0,2630,160,140,0
"Male",24,1,8,0,"< 1 Year",1,2630,160,238,0
"Male",26,1,36,0,"< 1 Year",1,35517,151,37,1
"Female",37,1,18,0,"1-2 Year",0,24220,124,127,1
"Male",20,1,11,0,"< 1 Year",1,2630,160,292,0
"Male",53,1,8,0,"1-2 Year",1,59428,26,165,0
"Female",39,1,28,0,"1-2 Year",1,2630,26,165,1
"Male",43,1,28,0,"1-2 Year",1,28814,26,187,1
"Male",50,1,3,0,"1-2 Year",1,29711,124,268,1
"Male",72,1,21,1,"1-2 Year",0,30432,124,259,0
"Male",47,1,10,0,"1-2 Year",1,32452,124,287,1
"Female",41,1,47,0,"1-2 Year",1,25203,124,111,1
"Female",22,1,10,1,"< 1 Year",0,24159,152,169,0
"Male",73,1,28,0,"> 2 Years",1,57941,122,61,0
"Female",65,1,28,0,"1-2 Year",1,59089,124,184,1
"Male",24,1,16,1,"< 1 Year",0,27164,152,137,0
"Male",21,1,46,1,"< 1 Year",0,27991,160,284,0
"Male",52,1,8,0,"> 2 Years",1,31470,7,60,1
"Male",22,1,15,0,"< 1 Year",1,50566,152,202,0
"Female",55,1,28,0,"> 2 Years",1,51164,26,122,1
"Male",23,1,32,1,"< 1 Year",0,27879,152,271,0
"Male",26,1,11,1,"< 1 Year",0,21542,152,199,0
"Male",40,1,41,0,"1-2 Year",0,25997,26,165,0
"Female",28,1,33,1,"< 1 Year",0,25462,152,96,0
"Male",20,1,28,0,"1-2 Year",1,2630,156,59,0
"Male",22,1,28,1,"< 1 Year",0,2630,153,170,0
"Male",67,1,15,0,"1-2 Year",1,40567,14,101,0
"Female",26,1,33,1,"< 1 Year",0,39991,152,227,0
"Male",26,1,6,0,"< 1 Year",1,2630,160,112,1
"Female",79,1,26,1,"1-2 Year",1,2630,124,59,0
"Male",28,1,18,1,"< 1 Year",0,25171,152,105,0
"Male",69,1,46,0,"1-2 Year",1,30587,26,206,1
"Male",27,1,33,1,"< 1 Year",0,2630,160,273,0
"Female",39,1,28,0,"1-2 Year",1,42847,26,281,1
"Female",85,1,37,1,"< 1 Year",0,35703,152,99,0
"Male",31,1,29,0,"< 1 Year",1,31626,26,53,1
"Male",43,1,14,0,"1-2 Year",1,37416,26,286,1
"Male",30,1,30,1,"< 1 Year",0,28389,152,155,0
"Female",39,1,28,0,"1-2 Year",1,28477,152,177,1
"Male",21,1,7,0,"< 1 Year",1,50313,160,245,0
"Male",22,1,28,1,"< 1 Year",1,22954,153,96,0
"Female",35,1,30,1,"1-2 Year",0,28462,152,251,0
"Male",55,1,28,1,"1-2 Year",0,38478,124,296,0
"Male",27,1,37,1,"1-2 Year",0,33943,26,228,0
"Male",23,1,36,0,"< 1 Year",1,29930,152,136,0
"Male",38,1,36,0,"1-2 Year",1,32513,37,115,1
"Male",39,1,28,1,"1-2 Year",1,28797,124,144,1
"Male",31,1,21,0,"< 1 Year",1,36647,26,269,0
"Male",43,1,45,0,"1-2 Year",1,27856,124,136,1
"Male",47,1,28,0,"1-2 Year",1,33893,26,111,1
"Male",45,1,28,0,"1-2 Year",1,41746,124,148,1
"Male",69,1,28,1,"1-2 Year",0,29959,26,64,0
"Female",32,1,29,0,"< 1 Year",1,40157,124,28,1
"Male",63,1,28,0,"1-2 Year",1,47704,26,60,1
"Female",41,1,36,0,"1-2 Year",1,48911,26,199,0
"Male",55,1,28,0,"1-2 Year",1,2630,160,165,0
"Male",54,1,35,0,"1-2 Year",1,30689,26,245,0
"Female",23,1,29,0,"< 1 Year",1,2630,156,267,0
"Male",40,1,29,0,"1-2 Year",1,23395,124,14,0
"Male",25,1,13,0,"< 1 Year",1,30197,151,42,0
"Male",28,1,11,0,"< 1 Year",1,2630,124,4947,1
"Male",46,1,46,0,"1-2 Year",1,2630,26,73,1
"Female",24,1,13,1,"< 1 Year",1,25585,160,218,0
"Female",45,1,40,0,"1-2 Year",1,30017,124,207,1
"Male",36,1,28,1,"1-2 Year",1,28615,157,197,0
"Male",54,1,8,1,"1-2 Year",0,34641,124,232,0
"Male",42,1,41,0,"1-2 Year",1,31283,136,117,1
"Female",28,1,41,1,"< 1 Year",0,43471,152,279,0
"Male",55,1,41,0,"1-2 Year",1,47466,26,250,0
"Male",24,1,11,0,"1-2 Year",1,27448,124,230,0
"Female",22,1,8,0,"< 1 Year",1,44553,152,297,0
"Male",66,1,28,1,"1-2 Year",0,22010,26,247,0
"Male",25,1,28,1,"< 1 Year",0,40542,152,223,0
"Male",48,1,27,0,"1-2 Year",1,27687,26,188,0
"Male",24,1,46,1,"< 1 Year",0,28181,152,35,0
"Female",38,1,11,1,"1-2 Year",0,28651,152,224,0
"Male",21,1,4,0,"< 1 Year",1,34912,163,12,0
"Female",60,1,28,1,"1-2 Year",0,33460,26,260,0
"Male",53,1,41,0,"1-2 Year",1,36240,26,64,0
"Male",31,1,8,0,"< 1 Year",1,27830,152,220,1
"Female",48,1,28,1,"1-2 Year",0,42327,124,185,0
"Male",31,1,8,0,"1-2 Year",1,43135,124,293,0
"Female",58,1,46,0,"1-2 Year",1,2630,163,110,1
"Male",29,1,12,1,"< 1 Year",0,28175,152,144,0
"Female",33,1,28,0,"< 1 Year",1,30557,124,223,1
"Male",40,1,28,0,"1-2 Year",1,26782,26,117,1
"Female",24,1,50,0,"< 1 Year",1,38200,152,221,0
"Male",24,1,32,1,"< 1 Year",0,28758,152,130,0
"Female",58,1,3,0,"1-2 Year",1,25953,124,103,0
"Male",44,1,41,0,"1-2 Year",1,33359,26,282,0
"Male",45,1,38,0,"1-2 Year",1,28610,156,109,0
"Male",35,1,5,1,"1-2 Year",0,32393,124,115,0
"Female",22,1,36,0,"< 1 Year",1,32414,152,32,0
"Female",21,1,28,0,"< 1 Year",0,46603,152,39,0
"Male",27,1,11,1,"< 1 Year",0,27363,152,53,0
"Male",62,1,30,0,"1-2 Year",1,2630,152,58,0
"Male",31,1,28,0,"< 1 Year",1,20940,122,240,1
"Male",26,1,46,1,"< 1 Year",0,24943,152,206,0
"Female",24,1,46,1,"< 1 Year",0,30856,152,221,0
"Female",28,1,36,1,"< 1 Year",0,27466,152,155,0
"Male",44,1,28,0,"1-2 Year",1,51742,26,164,1
"Male",76,1,15,1,"1-2 Year",0,2630,14,270,0
"Male",63,1,28,0,"> 2 Years",1,30137,124,128,0
"Male",26,1,14,1,"< 1 Year",0,23371,152,164,0
"Male",21,1,8,1,"< 1 Year",1,56187,160,44,0
"Female",23,1,8,0,"< 1 Year",1,44922,152,266,0
"Male",44,1,33,0,"1-2 Year",1,27931,124,170,1
"Male",41,1,28,0,"1-2 Year",1,39843,124,140,1
"Female",52,1,28,0,"1-2 Year",1,36288,26,98,0
"Male",52,1,24,1,"1-2 Year",0,29589,26,150,0
"Female",57,1,28,0,"1-2 Year",0,67022,26,161,0
"Female",20,1,2,0,"< 1 Year",1,32145,160,23,0
"Male",25,1,8,1,"< 1 Year",0,37454,152,51,0
"Female",59,1,28,1,"1-2 Year",1,37767,26,144,0
"Female",59,1,46,1,"1-2 Year",0,2630,124,31,0
"Male",26,1,28,1,"< 1 Year",0,67413,152,184,0
"Female",30,1,46,1,"< 1 Year",0,21932,152,33,0
"Female",25,1,14,1,"< 1 Year",0,23832,160,23,0
"Female",22,1,39,0,"< 1 Year",1,2630,26,282,0
"Female",21,1,15,0,"< 1 Year",1,41614,152,147,0
"Male",41,1,28,0,"1-2 Year",1,38605,122,139,1
"Female",46,1,28,0,"1-2 Year",1,32231,26,143,1
"Male",24,1,47,1,"< 1 Year",0,31337,152,42,0
"Male",27,1,28,0,"< 1 Year",1,44623,152,141,1
"Female",44,1,28,0,"1-2 Year",1,36397,157,116,1
"Male",47,1,28,0,"1-2 Year",1,41240,124,224,0
"Male",42,1,46,0,"1-2 Year",1,25840,124,264,0
"Male",35,1,28,1,"1-2 Year",0,35335,26,81,0
"Female",41,1,28,0,"> 2 Years",1,37419,124,159,0
"Female",22,1,33,0,"< 1 Year",1,47896,152,204,1
"Male",44,1,28,0,"1-2 Year",1,28544,124,197,0
"Male",24,1,36,0,"< 1 Year",1,35426,152,137,0
"Female",45,1,39,0,"1-2 Year",1,49530,124,42,1
"Male",26,1,49,0,"< 1 Year",1,24094,152,10,0
"Female",25,1,3,1,"< 1 Year",0,22680,152,147,0
"Female",32,1,30,1,"< 1 Year",0,32372,152,55,0
"Male",22,1,33,1,"< 1 Year",0,36058,152,131,0
"Male",29,1,43,0,"1-2 Year",1,27973,124,93,0
"Male",22,1,47,0,"< 1 Year",0,31340,152,92,0
"Male",74,1,28,0,"1-2 Year",1,69091,124,70,0
"Male",24,1,41,1,"< 1 Year",0,21382,152,134,0
"Female",58,1,28,0,"1-2 Year",1,42661,26,53,1
"Male",24,1,36,1,"< 1 Year",0,34727,152,75,0
"Female",39,1,0,1,"1-2 Year",0,2630,15,243,0
"Female",23,1,11,1,"< 1 Year",0,34537,152,75,0
"Male",20,1,3,1,"< 1 Year",0,2630,160,75,0
"Female",44,1,13,0,"1-2 Year",1,24958,124,252,0
"Male",26,1,6,1,"< 1 Year",0,21726,152,97,0
"Male",67,1,28,1,"1-2 Year",0,2630,26,201,0
"Female",52,1,28,0,"1-2 Year",0,49713,26,95,1
"Female",21,1,8,0,"< 1 Year",1,24590,26,248,0
"Male",52,1,4,0,"> 2 Years",1,25603,26,286,1
"Male",44,1,2,0,"1-2 Year",1,33378,26,21,0
"Female",22,1,50,1,"< 1 Year",0,69124,152,283,0
"Female",24,1,8,0,"< 1 Year",0,29848,152,222,0
"Female",33,1,11,0,"1-2 Year",1,2630,157,276,0
"Male",22,1,46,1,"< 1 Year",0,35618,152,290,0
"Male",21,1,35,0,"< 1 Year",1,24480,160,247,0
"Female",51,1,8,0,"1-2 Year",1,26576,26,261,0
"Female",25,1,31,0,"< 1 Year",1,2630,152,236,0
"Male",48,1,28,0,"1-2 Year",1,44709,124,63,1
"Male",25,1,15,1,"< 1 Year",0,37970,152,22,0
"Male",43,1,46,1,"1-2 Year",0,29472,124,196,0
"Female",26,1,9,1,"< 1 Year",0,32511,152,80,0
"Male",57,1,5,0,"1-2 Year",1,2630,157,155,0
"Male",56,1,8,1,"1-2 Year",0,34488,29,115,0
"Female",28,1,41,1,"< 1 Year",0,29202,152,187,0
"Male",20,1,46,0,"< 1 Year",1,17432,160,166,0
"Male",49,1,28,0,"1-2 Year",1,44095,26,114,0
"Male",41,1,3,0,"1-2 Year",1,22031,124,262,1
"Female",26,1,28,1,"< 1 Year",0,55042,152,61,0
"Male",24,1,45,1,"< 1 Year",0,37815,152,202,0
"Female",40,1,37,1,"1-2 Year",0,35050,152,179,0
"Male",55,1,50,0,"1-2 Year",1,34827,18,279,0
"Female",31,1,30,0,"< 1 Year",1,36573,124,114,1
"Female",24,1,8,1,"< 1 Year",0,48333,152,60,0
"Male",41,1,28,1,"1-2 Year",0,30548,152,179,0
"Female",21,1,35,0,"1-2 Year",1,23405,124,14,1
"Female",22,1,46,1,"< 1 Year",0,32502,152,198,0
"Male",27,1,37,0,"< 1 Year",1,31712,152,182,0
"Male",46,1,9,1,"1-2 Year",0,25387,124,213,0
"Female",48,1,1,0,"1-2 Year",1,2630,124,214,0
"Male",50,1,28,0,"1-2 Year",1,65632,124,62,0
"Female",51,1,3,0,"1-2 Year",1,2630,124,182,1
"Male",48,1,41,0,"1-2 Year",1,25761,124,193,0
"Female",21,1,46,1,"< 1 Year",0,23673,160,297,0
"Female",47,1,8,0,"1-2 Year",1,36859,124,258,0
"Female",29,1,8,1,"< 1 Year",0,34031,152,154,0
"Male",45,1,29,0,"1-2 Year",1,32465,124,129,1
"Female",70,1,21,1,"1-2 Year",0,30845,124,138,0
"Female",23,1,15,1,"< 1 Year",0,27785,152,18,0
"Female",41,1,28,0,"1-2 Year",1,27191,26,291,0
"Male",21,1,33,1,"< 1 Year",0,42402,152,88,0
"Male",45,1,40,0,"1-2 Year",1,28973,26,164,0
"Female",54,1,46,0,"1-2 Year",1,16761,11,83,0
"Male",42,1,8,0,"1-2 Year",1,31035,124,223,0
"Male",35,1,36,0,"1-2 Year",1,53749,124,142,1
"Male",36,1,8,0,"1-2 Year",0,2630,26,92,0
"Male",24,1,46,1,"< 1 Year",0,45557,152,101,0
"Male",36,1,26,1,"1-2 Year",0,26867,26,239,0
"Male",67,1,28,0,"1-2 Year",1,30268,25,201,0
"Female",41,1,28,1,"1-2 Year",0,2630,55,69,0
"Male",31,1,8,0,"< 1 Year",1,35673,124,275,0
"Female",32,1,9,0,"< 1 Year",1,31995,152,45,0
"Female",23,1,39,1,"< 1 Year",0,33350,152,286,0
"Female",35,1,28,0,"1-2 Year",1,30708,13,289,0
"Male",23,1,36,1,"< 1 Year",0,37991,160,257,0
"Male",78,1,23,1,"1-2 Year",0,25219,122,278,0
"Female",46,1,28,0,"1-2 Year",1,41266,26,113,1
"Male",50,1,24,0,"1-2 Year",1,32143,163,232,0
"Female",51,1,28,0,"1-2 Year",1,71228,124,267,0
"Male",26,1,6,1,"< 1 Year",0,23145,152,232,0
"Male",23,1,22,1,"< 1 Year",0,27487,152,299,0
"Female",62,1,8,0,"1-2 Year",1,39115,26,2416,1
"Female",70,1,45,0,"1-2 Year",1,28373,24,107,0
"Male",37,1,28,0,"1-2 Year",1,60105,26,170,1
"Male",29,1,33,1,"< 1 Year",0,34183,152,185,0
"Male",25,1,22,1,"< 1 Year",0,35280,152,188,0
"Female",35,1,9,1,"1-2 Year",0,26264,124,185,0
"Male",24,1,18,1,"< 1 Year",0,34067,152,259,0
"Male",45,1,8,0,"1-2 Year",0,44331,26,254,0
"Male",26,1,6,1,"< 1 Year",0,17199,152,79,0
"Female",23,1,15,0,"< 1 Year",1,2630,151,20,0
"Male",52,1,3,1,"1-2 Year",0,2630,26,29,0
"Female",25,1,8,1,"< 1 Year",0,34486,152,105,0
"Female",56,1,43,0,"> 2 Years",1,34849,157,229,0
"Male",22,1,27,1,"< 1 Year",0,2630,160,139,0
"Male",39,1,28,1,"1-2 Year",0,36123,124,203,0
"Male",50,1,35,1,"1-2 Year",0,2630,124,254,0
"Male",39,1,28,1,"1-2 Year",0,37788,124,243,0
"Female",26,1,21,1,"< 1 Year",0,21831,152,72,0
"Male",43,1,8,0,"1-2 Year",1,24852,163,241,0
"Female",38,1,28,0,"1-2 Year",1,29115,124,174,0
"Male",48,1,46,0,"1-2 Year",1,21866,26,43,1
"Female",38,1,28,0,"1-2 Year",1,39065,61,223,1
"Female",23,1,8,1,"< 1 Year",0,40546,152,239,0
"Female",21,1,43,1,"< 1 Year",0,26184,160,21,0
"Female",59,1,30,1,"1-2 Year",0,22053,152,220,0
"Male",44,1,7,0,"1-2 Year",1,2630,26,80,1
"Female",59,1,10,0,"1-2 Year",0,33310,26,180,0
"Male",40,1,28,1,"1-2 Year",0,39237,122,203,0
"Female",22,1,41,1,"< 1 Year",0,21714,152,295,0
"Female",35,1,5,0,"1-2 Year",0,2630,156,125,0
"Female",50,1,11,1,"1-2 Year",0,28990,120,200,0
"Male",42,1,11,0,"1-2 Year",1,36157,157,212,1
"Male",27,1,11,1,"< 1 Year",0,50470,152,137,0
"Male",39,1,39,1,"1-2 Year",0,34238,124,252,0
"Female",26,1,30,1,"< 1 Year",0,20281,152,54,0
"Female",47,1,28,0,"1-2 Year",1,72544,26,225,1
